STATION,DATE,SOURCE,BackupDirection,HourlyDewPointTemperature,HourlyPrecipitation,HourlyPressureChange,HourlyRelativeHumidity,HourlyWindSpeed
72423093821,2020-01-11T10:41:00,7,SE,60,0.09,,76,22
72423093821,2020-01-11T10:46:00,7,SE,60,0.12,,79,26
72423093821,2020-01-11T10:49:00,6,SE,61,,,84,36
72423093821,2020-01-11T10:56:00,6,SE,60,0.35,,84,29
72423093821,2020-01-11T11:10:00,6,SE,60,,,87,20
72423093821,2020-01-11T11:22:00,7,SE,59,0.17,,87,13
72423093821,2020-01-11T11:56:00,7,SE,59,0.26,,87,7
72423093821,2020-01-11T12:13:00,7,SE,59,0.03,,87,6
72423093821,2020-01-11T12:56:00,7,SE,58,0.11,-0.04,84,11
72423093821,2020-01-11T13:56:00,6,SE,57,0.06,,81,11
72423093821,2020-01-11T14:56:00,7,SE,57,0.03,,81,10
72423093821,2020-01-11T15:56:00,7,SE,58,0.19,0.07,90,17
72423093821,2020-01-11T16:00:00,4,SE,58,,0.07,90,17
72423093821,2020-01-11T16:14:00,7,SE,58,0.09,,90,25
72423093821,2020-01-11T16:31:00,7,SE,58,0.12,,86,26
72423093821,2020-01-11T16:40:00,7,SE,58,0.13,,86,29
72423093821,2020-01-11T16:56:00,7,SE,58,0.11,,86,21
72423093821,2020-01-11T17:13:00,7,SE,58,T,,84,9
72423093821,2020-01-11T17:56:00,7,SE,58,T,,86,7
72423093821,2020-01-11T18:56:00,7,SE,58,0.01,0.07,86,11
72423093821,2020-01-11T19:00:00,4,SE,58,,0.07,86,11
72423093821,2020-01-11T19:30:00,7,SE,58,T,,84,17
72423093821,2020-01-11T19:56:00,7,SE,58,0.01,,84,18
72423093821,2020-01-11T20:02:00,7,SE,54,0.01,,87,34
72423093821,2020-01-11T20:05:00,7,SE,51,0.01,,84,40
72423093821,2020-01-11T20:15:00,7,SE,46,0.04,,83,31
72423093821,2020-01-11T20:19:00,7,SE,45,0.04,,83,26
72423093821,2020-01-11T20:56:00,7,SE,45,0.03,,83,15
72423093821,2020-01-11T21:03:00,7,SE,45,,,83,16
72423093821,2020-01-11T21:52:00,7,SE,43,,,87,18
72423093821,2020-01-11T21:56:00,7,SE,43,0,-0.2,86,23
72423093821,2020-01-11T22:00:00,4,SE,43,,-0.2,86,23
72423093821,2020-01-11T22:18:00,6,SE,41,,,86,16
72423093821,2020-01-11T22:56:00,7,SE,41,T,,86,20
72423093821,2020-01-11T23:15:00,7,SE,39,T,,83,21
72423093821,2020-01-11T23:21:00,7,SE,39,T,,83,20
72423093821,2020-01-11T23:56:00,7,SE,38,T,,79,22
72423093821,2020-01-11T23:59:00,6,SE,,,,,
72423093821,2020-01-12T00:54:00,6,SE,36,,,76,18
72423093821,2020-01-12T00:56:00,7,SE,35,0,-0.22,74,20
72423093821,2020-01-12T01:00:00,4,SE,35,,-0.22,74,20
72423093821,2020-01-12T01:56:00,7,SE,33,0,,73,21
72423093821,2020-01-12T02:56:00,7,SE,34,0,,76,14
72423093821,2020-01-12T03:56:00,7,SE,33,0,-0.12,73,13
72423093821,2020-01-12T04:00:00,4,SE,33,,-0.12,73,13
72423093821,2020-01-12T04:56:00,7,SE,34,0,,76,6
72423093821,2020-01-12T05:56:00,7,SE,34,0,,79,9
72423093821,2020-01-12T06:56:00,7,SE,34,0,-0.07,79,6
72423093821,2020-01-12T07:00:00,4,SE,34,,-0.07,79,6
72423093821,2020-01-12T07:56:00,7,SE,33,T,,77,6
72423093821,2020-01-12T08:56:00,7,SE,33,0,,77,5
72423093821,2020-01-12T09:56:00,7,SE,33,0,-0.09,77,7
72423093821,2020-01-12T10:00:00,4,SE,33,,-0.09,77,7
72423093821,2020-01-12T10:56:00,7,SE,33,0,,73,3
72423093821,2020-01-12T11:56:00,7,SE,33,0,,73,0
72423093821,2020-01-12T12:56:00,7,SE,34,0,0.04,71,9
72423093821,2020-01-12T13:00:00,4,SE,34,,0.04,71,9
72423093821,2020-01-12T13:56:00,7,SE,35,0,,74,9
72423093821,2020-01-12T14:56:00,7,SE,35,0,,71,6
72423093821,2020-01-12T15:56:00,7,SE,35,0,0.05,68,3
72423093821,2020-01-12T16:00:00,4,SE,35,,0.05,68,3
72423093821,2020-01-12T16:56:00,7,SE,36,0,,71,3
72423093821,2020-01-12T17:56:00,7,SE,36,0,,71,0
72423093821,2020-01-12T18:56:00,7,SE,37,0,0,74,0
72423093821,2020-01-12T19:00:00,4,SE,37,,0,74,0
72423093821,2020-01-12T19:56:00,7,SE,37,0,,74,3
72423093821,2020-01-12T20:56:00,7,SE,36,0,,76,0
72423093821,2020-01-12T20:59:00,7,SE,36,,,73,0
72423093821,2020-01-12T21:56:00,7,SE,36,0,0.01,79,5
72423093821,2020-01-12T22:00:00,4,SE,36,,0.01,79,5
72423093821,2020-01-12T22:56:00,7,SE,36,0,,82,0
72423093821,2020-01-12T23:41:00,7,SE,37,,,82,0
72423093821,2020-01-12T23:56:00,7,SE,37,0,,82,0
72423093821,2020-01-12T23:59:00,6,SE,,,,,
72423093821,2020-01-13T00:23:00,7,SE,37,,,86,3
72423093821,2020-01-13T00:56:00,7,SE,37,0,0.01,86,8
72423093821,2020-01-13T01:00:00,4,SE,37,,0.01,86,8
72423093821,2020-01-13T01:39:00,7,SE,36,,,86,5
72423093821,2020-01-13T01:56:00,7,SE,36,0,,89,3
72423093821,2020-01-13T02:15:00,7,SE,36,,,89,0
72423093821,2020-01-13T02:56:00,7,SE,35,0,,86,0
72423093821,2020-01-13T03:23:00,7,SE,35,,,86,3
72423093821,2020-01-13T03:56:00,7,SE,37,0,-0.02,86,0
72423093821,2020-01-13T04:00:00,4,SE,37,,-0.02,86,0
72423093821,2020-01-13T04:56:00,7,SE,38,0,,79,7
72423093821,2020-01-13T05:10:00,7,SE,38,,,79,13
72423093821,2020-01-13T05:40:00,7,SE,38,,,79,11
72423093821,2020-01-13T05:56:00,7,SE,38,0,,79,9
72423093821,2020-01-13T06:56:00,7,SE,37,0,-0.05,80,7
72423093821,2020-01-13T07:00:00,4,SE,37,,-0.05,80,7
72423093821,2020-01-13T07:56:00,7,SE,36,0,,76,7
72423093821,2020-01-13T08:56:00,7,SE,35,0,,74,7
72423093821,2020-01-13T09:56:00,7,SE,34,0,-0.06,71,0
72423093821,2020-01-13T10:00:00,4,SE,34,,-0.06,71,0
72423093821,2020-01-13T10:56:00,7,SE,35,0,,71,0
72423093821,2020-01-13T11:56:00,7,SE,35,0,,66,0
72423093821,2020-01-13T12:56:00,7,SE,36,0,0,71,7
72423093821,2020-01-13T13:00:00,4,SE,36,,0,71,7
72423093821,2020-01-13T13:56:00,7,SE,37,0,,69,3
72423093821,2020-01-13T14:12:00,7,SE,36,,,68,0
72423093821,2020-01-13T14:56:00,7,SE,36,0,,63,5
72423093821,2020-01-13T15:56:00,6,SE,36,0,0.05,61,3
72423093821,2020-01-13T16:56:00,6,SE,36,0,,63,3
72423093821,2020-01-13T17:56:00,6,SE,37,0,,71,8
72423093821,2020-01-13T18:56:00,7,SE,36,0,0.01,71,5
72423093821,2020-01-13T19:00:00,4,SE,36,,0.01,71,5
72423093821,2020-01-13T19:56:00,7,SE,37,0,,74,3
72423093821,2020-01-13T20:56:00,7,SE,37,0,,74,0
72423093821,2020-01-13T21:56:00,7,SE,37,0,0.05,76,3
72423093821,2020-01-13T22:00:00,4,SE,37,,0.05,76,3
72423093821,2020-01-13T22:56:00,7,SE,37,0,,76,0
72423093821,2020-01-13T23:56:00,7,SE,37,0,,76,5
72423093821,2020-01-13T23:59:00,6,SE,,,,,
72423093821,2020-01-14T00:56:00,7,SE,37,0,0.08,76,3
72423093821,2020-01-14T01:00:00,4,SE,37,,0.08,76,3
72423093821,2020-01-14T01:56:00,7,SE,39,0,,80,0
72423093821,2020-01-14T02:27:00,7,SE,39,,,77,0
72423093821,2020-01-14T02:56:00,7,SE,39,0,,80,3
72423093821,2020-01-14T03:08:00,7,SE,39,,,80,3
72423093821,2020-01-14T03:56:00,7,SE,41,T,0.06,86,7
72423093821,2020-01-14T04:00:00,4,SE,41,,0.06,86,7
72423093821,2020-01-14T04:56:00,7,SE,43,0,,89,6
72423093821,2020-01-14T05:50:00,7,SE,43,T,,87,0
72423093821,2020-01-14T05:56:00,7,SE,43,T,,89,0
72423093821,2020-01-14T06:16:00,7,SE,44,T,,90,3
72423093821,2020-01-14T06:31:00,7,SE,45,T,,93,5
72423093821,2020-01-14T06:56:00,7,SE,46,T,-0.04,93,3
72423093821,2020-01-14T07:00:00,4,SE,46,,-0.04,93,3
72423093821,2020-01-14T07:53:00,7,SE,46,,,88,8
72423093821,2020-01-14T07:56:00,7,SE,46,0,,86,9
72423093821,2020-01-14T08:05:00,7,SE,46,,,86,9
72423093821,2020-01-14T08:40:00,7,SE,45,,,83,6
72423093821,2020-01-14T08:56:00,7,SE,45,0,,86,7
72423093821,2020-01-14T09:56:00,7,SE,45,0,-0.07,80,7
72423093821,2020-01-14T10:00:00,4,SE,45,,-0.07,80,7
72423093821,2020-01-14T10:56:00,7,SE,44,0,,77,7
72423093821,2020-01-14T11:03:00,7,SE,44,,,77,7
72423093821,2020-01-14T11:56:00,7,SE,45,0,,74,8
72423093821,2020-01-14T12:24:00,7,SE,44,,,72,8
72423093821,2020-01-14T12:56:00,7,SE,44,0,0.01,69,8
72423093821,2020-01-14T13:00:00,4,SE,44,,0.01,69,8
72423093821,2020-01-14T13:56:00,7,SE,44,0,,67,5
72423093821,2020-01-14T14:56:00,7,SE,44,0,,62,6
72423093821,2020-01-14T15:56:00,7,SE,44,0,0.02,62,5
72423093821,2020-01-14T16:00:00,4,SE,44,,0.02,62,5
72423093821,2020-01-14T16:56:00,7,SE,44,0,,62,3
72423093821,2020-01-14T17:56:00,7,SE,43,0,,67,5
72423093821,2020-01-14T18:56:00,7,SE,43,0,-0.02,69,3
72423093821,2020-01-14T19:00:00,4,SE,43,,-0.02,69,3
72423093821,2020-01-14T19:56:00,7,SE,42,0,,74,3
72423093821,2020-01-14T20:56:00,7,SE,42,0,,74,0
72423093821,2020-01-14T21:56:00,7,SE,42,0,0.01,80,0
72423093821,2020-01-14T22:00:00,4,SE,42,,0.01,80,0
72423093821,2020-01-14T22:56:00,7,SE,42,0,,86,3
72423093821,2020-01-14T23:56:00,7,SE,43,0,,86,3
72423093821,2020-01-14T23:59:00,6,SE,,,,,
72423093821,2020-01-15T00:56:00,7,SE,41,0,0.01,89,0
72423093821,2020-01-15T01:00:00,4,SE,41,,0.01,89,0
72423093821,2020-01-15T01:56:00,7,SE,41,0,,89,0
72423093821,2020-01-15T02:13:00,7,SE,39,,,89,5
72423093821,2020-01-15T02:27:00,7,SE,39,,,93,5
72423093821,2020-01-15T02:56:00,7,SE,41,0,,89,6
72423093821,2020-01-15T03:56:00,7,SE,41,0,0.04,89,5
72423093821,2020-01-15T04:00:00,4,SE,41,,0.04,89,5
72423093821,2020-01-15T04:15:00,7,SE,41,,,89,3
72423093821,2020-01-15T04:26:00,7,SE,41,,,89,3
72423093821,2020-01-15T04:48:00,7,SE,42,T,,90,5
72423093821,2020-01-15T04:56:00,7,SE,42,T,,90,0
72423093821,2020-01-15T05:05:00,7,SE,42,T,,90,3
72423093821,2020-01-15T05:56:00,7,SE,42,T,,90,3
72423093821,2020-01-15T06:56:00,7,SE,42,T,0.02,86,0
72423093821,2020-01-15T07:00:00,4,SE,42,,0.02,86,0
72423093821,2020-01-15T07:04:00,7,SE,43,T,,89,0
72423093821,2020-01-15T07:35:00,7,SE,44,T,,90,3
72423093821,2020-01-15T07:56:00,7,SE,44,T,,90,0
72423093821,2020-01-15T08:07:00,7,SE,44,,,90,0
72423093821,2020-01-15T08:14:00,7,SE,44,,,90,0
72423093821,2020-01-15T08:34:00,7,SE,44,,,90,0
72423093821,2020-01-15T08:46:00,7,SE,45,T,,93,6
72423093821,2020-01-15T08:56:00,7,SE,45,T,,89,5
72423093821,2020-01-15T09:23:00,7,SE,46,T,,93,6
72423093821,2020-01-15T09:56:00,7,SE,47,T,0.02,93,7
72423093821,2020-01-15T10:00:00,4,SE,47,,0.02,93,7
72423093821,2020-01-15T10:22:00,7,SE,48,0.01,,93,8
72423093821,2020-01-15T10:33:00,7,SE,48,0.01,,89,6
72423093821,2020-01-15T10:45:00,7,SE,49,0.01,,89,8
72423093821,2020-01-15T10:56:00,7,SE,50,0.01,,93,8
72423093821,2020-01-15T11:04:00,7,SE,50,,,89,9
72423093821,2020-01-15T11:36:00,7,SE,51,T,,90,7
72423093821,2020-01-15T11:56:00,7,SE,52,T,,90,8
72423093821,2020-01-15T12:21:00,7,SE,53,T,,90,6
72423093821,2020-01-15T12:34:00,7,SE,54,T,,90,6
72423093821,2020-01-15T12:56:00,7,SE,55,T,0.07,90,7
72423093821,2020-01-15T13:00:00,4,SE,55,,0.07,90,7
72423093821,2020-01-15T13:56:00,7,SE,57,0,,87,5
72423093821,2020-01-15T14:09:00,7,SE,58,,,81,9
72423093821,2020-01-15T14:23:00,7,SE,58,,,75,17
72423093821,2020-01-15T14:30:00,7,SE,59,,,76,15
72423093821,2020-01-15T14:56:00,7,SE,57,0,,71,18
72423093821,2020-01-15T15:09:00,7,SE,57,,,71,16
72423093821,2020-01-15T15:56:00,7,SE,56,0,0.02,70,17
72423093821,2020-01-15T16:00:00,4,SE,56,,0.02,70,17
72423093821,2020-01-15T16:08:00,7,SE,56,,,73,18
72423093821,2020-01-15T16:56:00,7,SE,52,0,,81,23
72423093821,2020-01-15T17:15:00,7,SE,49,,,77,21
72423093821,2020-01-15T17:56:00,7,SE,47,0,,74,16
72423093821,2020-01-15T18:56:00,7,SE,45,0,-0.12,74,7
72423093821,2020-01-15T19:00:00,4,SE,45,,-0.12,74,7
72423093821,2020-01-15T19:56:00,7,SE,45,0,,74,8
72423093821,2020-01-15T20:56:00,7,SE,46,0,,77,8
72423093821,2020-01-15T21:56:00,7,SE,44,0,-0.07,80,8
72423093821,2020-01-15T22:00:00,4,SE,44,,-0.07,80,8
72423093821,2020-01-15T22:56:00,7,SE,44,0,,83,10
72423093821,2020-01-15T23:56:00,7,SE,43,0,,86,7
72423093821,2020-01-15T23:59:00,6,SE,,,,,
72423093821,2020-01-16T00:34:00,7,SE,43,,,80,9
72423093821,2020-01-16T00:50:00,7,SE,43,,,82,8
72423093821,2020-01-16T00:56:00,7,SE,43,0,-0.08,86,8
72423093821,2020-01-16T01:00:00,4,SE,43,,-0.08,86,8
72423093821,2020-01-16T01:15:00,7,SE,42,,,83,8
72423093821,2020-01-16T01:56:00,7,SE,42,0,,77,10
72423093821,2020-01-16T02:56:00,7,SE,40,0,,74,11
72423093821,2020-01-16T03:56:00,7,SE,37,0,-0.09,71,15
72423093821,2020-01-16T04:00:00,4,SE,37,,-0.09,71,15
72423093821,2020-01-16T04:56:00,7,SE,35,0,,71,11
72423093821,2020-01-16T05:56:00,7,SE,32,0,,68,14
72423093821,2020-01-16T06:00:00,7,SE,32,,,68,8
72423093821,2020-01-16T06:56:00,7,SE,30,0,-0.11,70,14
72423093821,2020-01-16T07:00:00,4,SE,30,,-0.11,70,14
72423093821,2020-01-16T07:56:00,7,SE,28,0,,70,16
72423093821,2020-01-16T08:56:00,7,SE,28,0,,70,11
72423093821,2020-01-16T09:41:00,7,SE,28,,,73,14
72423093821,2020-01-16T09:56:00,7,SE,27,0,-0.1,70,11
72423093821,2020-01-16T10:00:00,4,SE,27,,-0.1,70,11
72423093821,2020-01-16T10:15:00,7,SE,27,,,70,13
72423093821,2020-01-16T10:56:00,7,SE,26,0,,62,11
72423093821,2020-01-16T11:56:00,7,SE,26,0,,53,11
72423093821,2020-01-16T12:56:00,7,SE,23,0,-0.01,43,13
72423093821,2020-01-16T13:00:00,4,SE,23,,0.01,43,13
72423093821,2020-01-16T13:56:00,7,SE,21,0,,40,9
72423093821,2020-01-16T14:56:00,7,SE,19,0,,34,10
72423093821,2020-01-16T15:56:00,7,SE,17,0,-0.01,33,5
72423093821,2020-01-16T16:00:00,4,SE,17,,-0.01,33,5
72423093821,2020-01-16T16:56:00,7,SE,17,0,,35,11
72423093821,2020-01-16T17:56:00,7,SE,15,0,,36,8
72423093821,2020-01-16T18:56:00,7,SE,15,0,-0.05,39,8
72423093821,2020-01-16T19:00:00,4,SE,15,,-0.05,39,8
72423093821,2020-01-16T19:56:00,7,SE,17,0,,44,10
72423093821,2020-01-16T20:56:00,7,SE,18,0,,50,9
72423093821,2020-01-16T21:56:00,7,SE,18,0,-0.06,52,10
72423093821,2020-01-16T22:00:00,4,SE,18,,-0.06,52,10
72423093821,2020-01-16T22:56:00,7,SE,18,0,,56,11
72423093821,2020-01-16T23:56:00,7,SE,18,0,,61,8
72423093821,2020-01-16T23:59:00,6,SE,,,,,
72423093821,2020-01-17T00:56:00,7,SE,19,0,-0.01,64,9
72423093821,2020-01-17T01:00:00,4,SE,19,,0.01,64,9
72423093821,2020-01-17T01:56:00,7,SE,19,0,,66,8
72423093821,2020-01-17T02:56:00,7,SE,19,0,,66,9
72423093821,2020-01-17T03:56:00,7,SE,19,0,-0.02,69,7
72423093821,2020-01-17T04:00:00,4,SE,19,,-0.02,69,7
72423093821,2020-01-17T04:56:00,7,SE,18,0,,66,11
72423093821,2020-01-17T05:56:00,7,SE,18,0,,69,9
72423093821,2020-01-17T06:56:00,7,SE,17,0,0,66,9
72423093821,2020-01-17T07:00:00,4,SE,17,,0,66,9
72423093821,2020-01-17T07:56:00,7,SE,17,0,,66,11
72423093821,2020-01-17T08:56:00,7,SE,17,0,,66,14
72423093821,2020-01-17T09:56:00,7,SE,18,0,0.01,63,13
72423093821,2020-01-17T10:00:00,4,SE,18,,0.01,63,13
72423093821,2020-01-17T10:56:00,7,SE,18,0,,59,11
72423093821,2020-01-17T11:56:00,7,SE,18,0,,54,10
72423093821,2020-01-17T12:56:00,7,SE,18,0,0.09,52,9
72423093821,2020-01-17T13:00:00,4,SE,18,,0.09,52,9
72423093821,2020-01-17T13:56:00,7,SE,18,0,,48,11
72423093821,2020-01-17T14:56:00,7,SE,19,0,,50,14
72423093821,2020-01-17T15:56:00,7,SE,18,0,0.09,46,13
72423093821,2020-01-17T16:00:00,4,SE,18,,0.09,46,13
72423093821,2020-01-17T16:56:00,7,SE,19,0,,48,16
72423093821,2020-01-17T17:56:00,7,SE,19,0,,50,11
72423093821,2020-01-17T18:56:00,7,SE,19,0,0.09,48,10
72423093821,2020-01-17T19:00:00,4,SE,19,,0.09,48,10
72423093821,2020-01-17T19:56:00,7,SE,19,0,,48,10
72423093821,2020-01-17T20:56:00,7,SE,19,0,,48,8
72423093821,2020-01-17T21:56:00,7,SE,20,0,0.09,48,8
72423093821,2020-01-17T22:00:00,4,SE,20,,0.09,48,8
72423093821,2020-01-17T22:56:00,7,SE,20,0,,46,13
72423093821,2020-01-17T23:56:00,7,SE,22,0,,50,15
72423093821,2020-01-17T23:59:00,6,SE,,,,,
72423093821,2020-01-18T00:56:00,7,SE,23,0,0.13,49,8
72423093821,2020-01-18T01:00:00,4,SE,23,,0.13,49,8
72423093821,2020-01-18T01:56:00,7,SE,28,T,,63,6
72423093821,2020-01-18T02:56:00,7,SE,30,0.01,,65,3
72423093821,2020-01-18T03:56:00,7,SE,33,0.04,0.09,79,0
72423093821,2020-01-18T04:00:00,4,SE,33,,0.09,79,0
72423093821,2020-01-18T04:56:00,7,SE,34,0.01,,79,10
72423093821,2020-01-18T05:56:00,7,SE,31,T,,52,17
72423093821,2020-01-18T06:56:00,7,SE,30,T,0.14,46,17
72423093821,2020-01-18T07:00:00,4,SE,30,,0.14,46,17
72423093821,2020-01-18T07:56:00,7,SE,38,0.03,,68,15
72423093821,2020-01-18T08:56:00,7,SE,41,0.03,,77,20
72423093821,2020-01-18T09:56:00,7,SE,43,0.03,0.05,80,18
72423093821,2020-01-18T10:00:00,4,SE,43,,0.05,80,18
72423093821,2020-01-18T10:56:00,7,SE,45,0.15,,83,17
72423093821,2020-01-18T11:54:00,6,SE,46,,,88,17
72423093821,2020-01-18T11:56:00,7,SE,45,0.03,,83,16
72423093821,2020-01-18T12:56:00,7,SE,46,0.02,0.02,83,18
72423093821,2020-01-18T13:00:00,4,SE,46,,0.02,83,18
72423093821,2020-01-18T13:56:00,7,SE,47,0.01,,83,17
72423093821,2020-01-18T14:03:00,7,SE,47,,,80,14
72423093821,2020-01-18T14:56:00,7,SE,49,0,,80,15
72423093821,2020-01-18T15:20:00,7,SE,49,,,80,16
72423093821,2020-01-18T15:28:00,6,SE,49,,,80,13
72423093821,2020-01-18T15:45:00,7,SE,49,T,,80,14
72423093821,2020-01-18T15:56:00,7,SE,49,T,0.04,77,14
72423093821,2020-01-18T16:00:00,4,SE,49,,0.04,77,14
72423093821,2020-01-18T16:31:00,7,SE,46,,,72,18
72423093821,2020-01-18T16:56:00,7,SE,44,0,,72,18
72423093821,2020-01-18T17:56:00,7,SE,39,0,,71,13
72423093821,2020-01-18T18:56:00,7,SE,34,0,-0.1,66,22
72423093821,2020-01-18T19:00:00,4,SE,34,,-0.1,66,22
72423093821,2020-01-18T19:18:00,7,SE,34,,,66,22
72423093821,2020-01-18T19:56:00,7,SE,33,0,,63,23
72423093821,2020-01-18T20:56:00,7,SE,29,0,,65,22
72423093821,2020-01-18T21:56:00,7,SE,24,0,-0.07,59,24
72423093821,2020-01-18T22:00:00,4,SE,24,,-0.07,59,24
72423093821,2020-01-18T22:33:00,7,SE,25,,,64,20
72423093821,2020-01-18T22:56:00,7,SE,23,0,,64,25
72423093821,2020-01-18T23:56:00,7,SE,21,0,,64,18
72423093821,2020-01-18T23:59:00,6,SE,,,,,
72423093821,2020-01-19T00:56:00,7,SE,21,0,-0.06,64,21
72423093821,2020-01-19T01:00:00,4,SE,21,,-0.06,64,21
72423093821,2020-01-19T01:27:00,7,SE,18,,,61,21
72423093821,2020-01-19T01:56:00,7,SE,18,0,,61,13
72423093821,2020-01-19T02:56:00,7,SE,17,0,,58,20
72423093821,2020-01-19T03:56:00,7,SE,16,0,-0.02,58,18
72423093821,2020-01-19T04:00:00,4,SE,16,,-0.02,58,18
72423093821,2020-01-19T04:56:00,7,SE,14,0,,58,22
72423093821,2020-01-19T05:56:00,7,SE,13,0,,57,18
72423093821,2020-01-19T06:56:00,7,SE,12,T,-0.06,60,16
72423093821,2020-01-19T07:00:00,4,SE,12,,-0.06,60,16
72423093821,2020-01-19T07:56:00,7,SE,10,T,,57,14
72423093821,2020-01-19T08:56:00,7,SE,10,T,,60,14
72423093821,2020-01-19T09:27:00,7,SE,8,,,55,18
72423093821,2020-01-19T09:44:00,7,SE,8,,,55,16
72423093821,2020-01-19T09:56:00,7,SE,8,0,-0.08,55,15
72423093821,2020-01-19T10:00:00,4,SE,8,,-0.08,55,15
72423093821,2020-01-19T10:56:00,7,SE,8,0,,53,15
72423093821,2020-01-19T11:56:00,7,SE,9,0,,52,16
72423093821,2020-01-19T12:56:00,7,SE,10,0,-0.02,51,15
72423093821,2020-01-19T13:00:00,4,SE,10,,0.02,51,15
72423093821,2020-01-19T13:56:00,7,SE,11,0,,55,14
72423093821,2020-01-19T14:56:00,7,SE,9,0,,52,14
72423093821,2020-01-19T15:56:00,7,SE,9,0,-0.05,57,13
72423093821,2020-01-19T16:00:00,4,SE,9,,-0.05,57,13
72423093821,2020-01-19T16:09:00,7,SE,10,,,60,17
72423093821,2020-01-19T16:56:00,7,SE,9,0,,59,15
72423093821,2020-01-19T17:56:00,7,SE,9,0,,62,16
72423093821,2020-01-19T18:56:00,7,SE,8,T,-0.08,62,15
72423093821,2020-01-19T19:00:00,4,SE,8,,-0.08,62,15
72423093821,2020-01-19T19:56:00,7,SE,8,T,,65,14
72423093821,2020-01-19T20:56:00,7,SE,8,T,,65,13
72423093821,2020-01-19T21:56:00,7,SE,8,T,-0.04,65,13
72423093821,2020-01-19T22:00:00,4,SE,8,,-0.04,65,13
72423093821,2020-01-19T22:56:00,7,SE,8,T,,68,10
72423093821,2020-01-19T23:56:00,7,SE,8,T,,68,9
72423093821,2020-01-19T23:59:00,6,SE,,,,,
72423093821,2020-01-20T00:56:00,7,SE,8,T,-0.01,68,6
72423093821,2020-01-20T01:00:00,4,SE,8,,0.01,68,6
72423093821,2020-01-20T01:56:00,7,SE,8,T,,68,6
72423093821,2020-01-20T02:56:00,7,SE,9,T,,70,7
72423093821,2020-01-20T03:56:00,7,SE,10,T,-0.01,71,8
72423093821,2020-01-20T04:00:00,4,SE,10,,0.01,71,8
72423093821,2020-01-20T04:56:00,7,SE,9,T,,68,9
72423093821,2020-01-20T05:56:00,7,SE,10,T,,68,9
72423093821,2020-01-20T06:56:00,7,SE,10,T,-0.04,68,8
72423093821,2020-01-20T07:00:00,4,SE,10,,-0.04,68,8
72423093821,2020-01-20T07:56:00,7,SE,10,T,,68,6
72423093821,2020-01-20T08:56:00,7,SE,11,T,,71,7
72423093821,2020-01-20T09:56:00,7,SE,11,T,-0.06,68,6
72423093821,2020-01-20T10:00:00,4,SE,11,,-0.06,68,6
72423093821,2020-01-20T10:56:00,7,SE,11,T,,65,3
72423093821,2020-01-20T11:56:00,7,SE,11,T,,63,3
72423093821,2020-01-20T12:56:00,7,SE,11,T,0.01,60,7
72423093821,2020-01-20T13:00:00,4,SE,11,,0.01,60,7
72423093821,2020-01-20T13:56:00,7,SE,11,T,,60,5
72423093821,2020-01-20T14:56:00,7,SE,11,T,,57,3
72423093821,2020-01-20T15:56:00,7,SE,12,T,0.03,60,6
72423093821,2020-01-20T16:00:00,4,SE,12,,0.03,60,6
72423093821,2020-01-20T16:56:00,7,SE,12,T,,60,6
72423093821,2020-01-20T17:11:00,7,SE,12,T,,60,3
72423093821,2020-01-20T17:50:00,7,SE,12,T,,59,5
72423093821,2020-01-20T17:56:00,7,SE,13,T,,62,8
72423093821,2020-01-20T18:56:00,7,SE,13,0,-0.02,62,7
72423093821,2020-01-20T19:00:00,4,SE,13,,-0.02,62,7
72423093821,2020-01-20T19:56:00,7,SE,13,0,,62,8
72423093821,2020-01-20T20:56:00,7,SE,13,0,,62,9
72423093821,2020-01-20T21:56:00,7,SE,14,0,0,68,7
72423093821,2020-01-20T22:00:00,4,SE,14,,0,68,7
72423093821,2020-01-20T22:56:00,7,SE,14,0,,68,7
72423093821,2020-01-20T23:56:00,7,SE,14,0,,68,5
72423093821,2020-01-20T23:59:00,6,SE,,,,,
72423093821,2020-01-21T00:41:00,7,SE,15,T,,66,7
72423093821,2020-01-21T00:56:00,7,SE,15,T,0,66,5
72423093821,2020-01-21T01:00:00,4,SE,15,,0,66,5
72423093821,2020-01-21T01:56:00,7,SE,15,T,,66,7
72423093821,2020-01-21T02:56:00,7,SE,15,T,,63,6
72423093821,2020-01-21T03:56:00,7,SE,16,T,-0.01,66,5
72423093821,2020-01-21T04:00:00,4,SE,16,,0.01,66,5
72423093821,2020-01-21T04:56:00,7,SE,16,T,,66,5
72423093821,2020-01-21T05:56:00,7,SE,15,T,,63,6
72423093821,2020-01-21T06:56:00,7,SE,14,T,-0.02,60,10
72423093821,2020-01-21T07:00:00,4,SE,14,,-0.02,60,10
72423093821,2020-01-21T07:56:00,7,SE,14,T,,60,9
72423093821,2020-01-21T08:56:00,7,SE,14,T,,63,7
72423093821,2020-01-21T09:56:00,7,SE,14,0,-0.04,56,7
72423093821,2020-01-21T10:00:00,4,SE,14,,-0.04,56,7
72423093821,2020-01-21T10:56:00,7,SE,14,0,,49,9
72423093821,2020-01-21T11:56:00,7,SE,13,0,,49,5
72423093821,2020-01-21T12:56:00,7,SE,14,0,0.04,47,5
72423093821,2020-01-21T13:00:00,4,SE,14,,0.04,47,5
72423093821,2020-01-21T13:56:00,7,SE,13,0,,43,6
72423093821,2020-01-21T14:56:00,7,SE,13,0,,42,5
